Division,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,Referee,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFoulsCommitted,AwayFoulsCommitted,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,half_result_code,match_result_code,match_year,match_month,match_weekday,season,home_prob,draw_prob,away_prob
League One,2023-04-15,Lincoln,Port Vale,3,2,HomeWin,2.0,2.0,Draw,D Rock,10.0,12.0,4.0,4.0,9.0,13.0,4.0,3.0,5.0,4.0,1.0,2.0,2.55,3.3,2.8,1,0,2023,April,Saturday,2022/2023,0.37265577737447064,0.2879612825166364,0.33938294010889286
League One,2023-04-15,Milton Keynes Dons,Cheltenham,2,2,Draw,1.0,1.0,Draw,B Toner,14.0,13.0,5.0,5.0,8.0,17.0,6.0,4.0,1.0,2.0,0.0,0.0,2.05,3.2,4.0,1,1,2023,April,Saturday,2022/2023,0.46444121915820036,0.29753265602322204,0.23802612481857766
League One,2023-04-15,Morecambe,Wycombe,1,0,HomeWin,0.0,0.0,Draw,A Kitchen,10.0,20.0,2.0,4.0,6.0,13.0,4.0,11.0,3.0,2.0,0.0,0.0,4.2,3.5,1.91,1,0,2023,April,Saturday,2022/2023,0.2273268269459653,0.27279219233515833,0.49988098071887654
League One,2023-04-15,Oxford,Bolton,0,1,AwayWin,0.0,1.0,AwayLead,S Stockbridge,24.0,4.0,7.0,2.0,13.0,13.0,7.0,0.0,2.0,5.0,0.0,0.0,2.75,3.2,2.7,2,2,2023,April,Saturday,2022/2023,0.34747637241101953,0.2986125075407199,0.3539111200482606
League One,2023-04-15,Shrewsbury,Portsmouth,1,1,Draw,0.0,0.0,Draw,T Nield,9.0,13.0,4.0,2.0,13.0,12.0,3.0,6.0,3.0,3.0,1.0,0.0,3.1,3.2,2.45,1,1,2023,April,Saturday,2022/2023,0.3092092289489253,0.2995464405442714,0.39124433050680335
League One,2023-04-18,Accrington,Peterboro,1,2,AwayWin,0.0,2.0,AwayLead,T Reeves,15.0,12.0,7.0,6.0,12.0,12.0,2.0,5.0,1.0,3.0,0.0,0.0,4.75,3.8,1.73,2,2,2023,April,Tuesday,2022/2023,0.20017356089094587,0.25021695111368236,0.5496094879953717
League One,2023-04-18,Bristol Rvs,Sheffield Weds,1,2,AwayWin,0.0,2.0,AwayLead,J Smith,7.0,9.0,4.0,3.0,7.0,14.0,6.0,4.0,0.0,3.0,0.0,0.0,4.75,3.8,1.73,2,2,2023,April,Tuesday,2022/2023,0.20017356089094587,0.25021695111368236,0.5496094879953717
League One,2023-04-18,Burton,Bolton,1,1,Draw,0.0,1.0,AwayLead,A Kitchen,14.0,22.0,8.0,7.0,7.0,8.0,3.0,8.0,1.0,1.0,0.0,0.0,3.4,3.5,2.1,2,1,2023,April,Tuesday,2022/2023,0.2785145888594165,0.27055702917771884,0.4509283819628648
League One,2023-04-18,Cambridge,Wycombe,1,2,AwayWin,0.0,2.0,AwayLead,B Speedie,14.0,13.0,8.0,7.0,8.0,13.0,6.0,7.0,0.0,1.0,0.0,0.0,2.6,3.25,2.8,2,2,2023,April,Tuesday,2022/2023,0.3664921465968586,0.2931937172774869,0.3403141361256544
League One,2023-04-18,Exeter,Derby,1,2,AwayWin,0.0,0.0,Draw,A Woolmer,13.0,15.0,4.0,5.0,6.0,8.0,9.0,3.0,0.0,1.0,0.0,0.0,3.4,3.3,2.2,1,2,2023,April,Tuesday,2022/2023,0.2796610169491525,0.288135593220339,0.43220338983050843
League One,2023-04-18,Forest Green,Fleetwood Town,0,0,Draw,0.0,0.0,Draw,S Gill,3.0,15.0,1.0,4.0,12.0,12.0,4.0,3.0,1.0,3.0,0.0,0.0,3.3,3.3,2.2,1,1,2023,April,Tuesday,2022/2023,0.28571428571428575,0.28571428571428575,0.4285714285714286
League One,2023-04-18,Ipswich,Port Vale,2,1,HomeWin,0.0,1.0,AwayLead,R Lewis,16.0,6.0,2.0,2.0,5.0,10.0,10.0,3.0,1.0,3.0,0.0,0.0,1.18,7.0,15.0,2,0,2023,April,Tuesday,2022/2023,0.8017715332926084,0.13515577275503968,0.06307269395235185
League One,2023-04-18,Lincoln,Barnsley,0,0,Draw,0.0,0.0,Draw,S Mather,9.0,15.0,1.0,1.0,9.0,11.0,4.0,3.0,0.0,3.0,0.0,0.0,4.33,3.4,1.91,1,1,2023,April,Tuesday,2022/2023,0.2202378731817827,0.28047940908150565,0.4992827177367116
League One,2023-04-18,Milton Keynes Dons,Charlton,0,1,AwayWin,0.0,0.0,Draw,S Allison,11.0,10.0,2.0,3.0,6.0,9.0,12.0,7.0,0.0,3.0,0.0,0.0,2.4,3.3,3.0,1,2,2023,April,Tuesday,2022/2023,0.3956834532374101,0.2877697841726619,0.31654676258992803
League One,2023-04-18,Oxford,Portsmouth,1,1,Draw,1.0,1.0,Draw,D Bourne,21.0,6.0,4.0,4.0,14.0,13.0,10.0,4.0,1.0,6.0,0.0,0.0,2.2,3.3,3.4,1,1,2023,April,Tuesday,2022/2023,0.43220338983050843,0.288135593220339,0.2796610169491525
League One,2023-04-18,Shrewsbury,Plymouth,1,2,AwayWin,0.0,0.0,Draw,A Backhouse,5.0,14.0,3.0,5.0,10.0,7.0,2.0,8.0,1.0,3.0,0.0,0.0,4.2,3.5,1.91,1,2,2023,April,Tuesday,2022/2023,0.2273268269459653,0.27279219233515833,0.49988098071887654
League One,2023-04-22,Barnsley,Oxford,2,0,HomeWin,1.0,0.0,HomeLead,R Joyce,12.0,6.0,6.0,3.0,16.0,15.0,3.0,4.0,1.0,4.0,0.0,0.0,1.62,3.8,5.75,0,0,2023,April,Saturday,2022/2023,0.5854612684547574,0.24959138286755447,0.16494734867768818
League One,2023-04-22,Bolton,Shrewsbury,1,0,HomeWin,0.0,0.0,Draw,T Reeves,14.0,6.0,6.0,0.0,7.0,5.0,9.0,2.0,1.0,2.0,0.0,0.0,1.53,4.0,7.5,1,0,2023,April,Saturday,2022/2023,0.6303183107469271,0.24109675386069962,0.12858493539237315
League One,2023-04-22,Charlton,Morecambe,2,3,AwayWin,1.0,1.0,Draw,D Rock,19.0,12.0,6.0,4.0,9.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,1.7,3.8,4.75,1,2,2023,April,Saturday,2022/2023,0.5539358600583091,0.24781341107871718,0.19825072886297374
League One,2023-04-22,Cheltenham,Forest Green,3,1,HomeWin,3.0,0.0,HomeLead,N Hair,13.0,6.0,7.0,3.0,13.0,11.0,4.0,1.0,4.0,2.0,0.0,0.0,1.7,3.6,5.25,0,0,2023,April,Saturday,2022/2023,0.556783031374282,0.2629253203711887,0.18029164825452937
League One,2023-04-22,Derby,Burton,1,0,HomeWin,0.0,0.0,Draw,B Toner,23.0,6.0,10.0,2.0,11.0,9.0,8.0,5.0,1.0,1.0,0.0,0.0,1.5,4.2,7.0,1,0,2023,April,Saturday,2022/2023,0.6363636363636365,0.2272727272727273,0.13636363636363638
League One,2023-04-22,Fleetwood Town,Milton Keynes Dons,1,0,HomeWin,1.0,0.0,HomeLead,R Welch,19.0,17.0,5.0,3.0,12.0,11.0,6.0,6.0,2.0,4.0,0.0,0.0,2.38,3.4,3.0,0,0,2023,April,Saturday,2022/2023,0.40106951871657753,0.2807486631016043,0.3181818181818181
League One,2023-04-22,Peterboro,Ipswich,0,3,AwayWin,0.0,1.0,AwayLead,G Ward,11.0,15.0,4.0,7.0,8.0,11.0,3.0,6.0,1.0,3.0,0.0,0.0,4.0,3.6,1.91,2,2,2023,April,Saturday,2022/2023,0.23779222575736617,0.2642135841748513,0.49799419006778256
League One,2023-04-22,Plymouth,Cambridge,3,1,HomeWin,1.0,1.0,Draw,O Yates,13.0,8.0,4.0,4.0,8.0,8.0,5.0,4.0,1.0,3.0,0.0,0.0,1.67,3.8,5.25,1,0,2023,April,Saturday,2022/2023,0.5689677299756157,0.2500463444892837,0.1809859255351006
League One,2023-04-22,Port Vale,Bristol Rvs,2,0,HomeWin,2.0,0.0,HomeLead,S Gill,11.0,9.0,5.0,0.0,17.0,9.0,5.0,6.0,2.0,2.0,0.0,0.0,2.2,3.4,3.25,0,0,2023,April,Saturday,2022/2023,0.43029595015576316,0.27842679127725856,0.29127725856697817
League One,2023-04-22,Portsmouth,Accrington,1,0,HomeWin,0.0,0.0,Draw,D Drysdale,12.0,18.0,2.0,6.0,6.0,15.0,5.0,7.0,0.0,2.0,0.0,0.0,1.65,3.75,5.5,1,0,2023,April,Saturday,2022/2023,0.5747126436781609,0.2528735632183908,0.17241379310344826
League One,2023-04-22,Sheffield Weds,Exeter,2,1,HomeWin,0.0,0.0,Draw,D Bourne,17.0,7.0,4.0,3.0,8.0,13.0,4.0,1.0,3.0,1.0,0.0,0.0,1.36,4.75,9.0,1,0,2023,April,Saturday,2022/2023,0.6956875508543532,0.19918633034987795,0.10512611879576893
League One,2023-04-22,Wycombe,Lincoln,0,2,AwayWin,0.0,1.0,AwayLead,A Backhouse,15.0,14.0,6.0,4.0,9.0,13.0,7.0,3.0,0.0,3.0,0.0,0.0,1.7,3.6,5.25,2,2,2023,April,Saturday,2022/2023,0.556783031374282,0.2629253203711887,0.18029164825452937
League One,2023-04-25,Barnsley,Ipswich,0,3,AwayWin,0.0,2.0,AwayLead,B Toner,10.0,10.0,3.0,5.0,18.0,17.0,2.0,3.0,3.0,3.0,0.0,0.0,3.8,3.5,2.0,2,2,2023,April,Tuesday,2022/2023,0.25089605734767023,0.27240143369175623,0.4767025089605735
League One,2023-04-25,Bolton,Accrington,0,1,AwayWin,0.0,1.0,AwayLead,J Linington,11.0,12.0,6.0,2.0,10.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0,1.5,4.5,6.5,2,2,2023,April,Tuesday,2022/2023,0.639344262295082,0.21311475409836067,0.1475409836065574
League One,2023-04-25,Lincoln,Burton,0,1,AwayWin,0.0,0.0,Draw,P Howard,13.0,10.0,1.0,3.0,4.0,11.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,3.4,3.8,1,2,2023,April,Tuesday,2022/2023,0.47291361639824303,0.2781844802342606,0.24890190336749632
League One,2023-04-25,Oxford,Cheltenham,4,0,HomeWin,1.0,0.0,HomeLead,W Finnie,13.0,10.0,7.0,4.0,12.0,12.0,4.0,2.0,0.0,3.0,0.0,0.0,1.6,3.8,6.5,0,0,2023,April,Tuesday,2022/2023,0.5998057309373483,0.25254978144730456,0.1476444876153473
League One,2023-04-25,Plymouth,Bristol Rvs,2,0,HomeWin,0.0,0.0,Draw,C Hicks,25.0,3.0,7.0,1.0,10.0,17.0,10.0,2.0,1.0,1.0,0.0,1.0,1.44,4.5,7.0,1,0,2023,April,Tuesday,2022/2023,0.6554307116104868,0.2097378277153558,0.1348314606741573
League One,2023-04-29,Accrington,Cambridge,1,2,AwayWin,0.0,1.0,AwayLead,R Welch,15.0,15.0,6.0,6.0,18.0,11.0,6.0,4.0,2.0,2.0,0.0,0.0,2.6,3.4,2.7,2,2,2023,April,Saturday,2022/2023,0.36661341853035134,0.28035143769968046,0.353035143769968
League One,2023-04-29,Bolton,Fleetwood Town,2,0,HomeWin,1.0,0.0,HomeLead,B Speedie,11.0,14.0,3.0,5.0,13.0,12.0,8.0,4.0,2.0,3.0,0.0,1.0,1.57,4.33,5.5,0,0,2023,April,Saturday,2022/2023,0.6067809651932196,0.2200106501970796,0.17320838460970087
League One,2023-04-29,Charlton,Port Vale,3,2,HomeWin,1.0,0.0,HomeLead,C Brook,10.0,12.0,4.0,4.0,15.0,11.0,4.0,8.0,4.0,1.0,0.0,0.0,2.25,3.3,3.3,0,0,2023,April,Saturday,2022/2023,0.42307692307692313,0.2884615384615385,0.2884615384615385
League One,2023-04-29,Derby,Portsmouth,1,1,Draw,0.0,1.0,AwayLead,L Swabey,15.0,8.0,5.0,6.0,12.0,15.0,10.0,3.0,0.0,2.0,0.0,0.0,1.53,4.2,6.5,2,1,2023,April,Saturday,2022/2023,0.6251288040118157,0.22772549289001856,0.14714570309816585
League One,2023-04-29,Forest Green,Oxford,0,3,AwayWin,0.0,1.0,AwayLead,T Reeves,2.0,15.0,1.0,6.0,5.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0,1.57,2,2,2023,April,Saturday,2022/2023,0.15818639798488665,0.23727959697732998,0.6045340050377834
League One,2023-04-29,Ipswich,Exeter,6,0,HomeWin,5.0,0.0,HomeLead,S Oldham,14.0,5.0,6.0,1.0,10.0,9.0,4.0,2.0,2.0,1.0,0.0,0.0,1.18,6.5,17.0,0,0,2023,April,Saturday,2022/2023,0.7993923171525718,0.1451204514215438,0.05548723142588439
League One,2023-04-29,Milton Keynes Dons,Barnsley,4,4,Draw,0.0,1.0,AwayLead,A Backhouse,17.0,17.0,8.0,9.0,9.0,7.0,7.0,3.0,2.0,2.0,0.0,0.0,2.75,3.3,2.63,2,1,2023,April,Saturday,2022/2023,0.34734756768655073,0.28945630640545894,0.36319612590799033
League One,2023-04-29,Morecambe,Lincoln,3,2,HomeWin,0.0,1.0,AwayLead,S Allison,11.0,12.0,5.0,5.0,13.0,13.0,3.0,6.0,3.0,3.0,0.0,0.0,2.3,3.5,3.0,2,0,2023,April,Saturday,2022/2023,0.41257367387033406,0.27111984282907664,0.3163064833005894
League One,2023-04-29,Peterboro,Bristol Rvs,0,0,Draw,0.0,0.0,Draw,D Drysdale,23.0,6.0,5.0,2.0,8.0,10.0,12.0,2.0,3.0,5.0,0.0,0.0,1.4,4.75,7.5,1,1,2023,April,Saturday,2022/2023,0.6750355281856939,0.19895783988630977,0.1260066319279962
League One,2023-04-29,Plymouth,Burton,1,0,HomeWin,1.0,0.0,HomeLead,L Smith,22.0,7.0,4.0,1.0,8.0,14.0,6.0,4.0,0.0,3.0,0.0,0.0,1.4,4.5,8.0,0,0,2023,April,Saturday,2022/2023,0.6728971962616822,0.20934579439252335,0.11775700934579439
League One,2023-04-29,Shrewsbury,Sheffield Weds,0,3,AwayWin,0.0,1.0,AwayLead,D Whitestone,13.0,20.0,3.0,6.0,14.0,7.0,5.0,6.0,3.0,2.0,0.0,0.0,6.5,4.0,1.53,2,2,2023,April,Saturday,2022/2023,0.1454891239748009,0.23641982645905146,0.6180910495661476
League One,2023-04-29,Wycombe,Cheltenham,0,3,AwayWin,0.0,1.0,AwayLead,R Joyce,14.0,18.0,2.0,7.0,10.0,14.0,8.0,1.0,1.0,3.0,0.0,0.0,1.73,3.8,4.75,2,2,2023,April,Saturday,2022/2023,0.5496094879953717,0.25021695111368236,0.20017356089094587
League One,2023-05-02,Shrewsbury,Bristol Rvs,2,1,HomeWin,1.0,0.0,HomeLead,L Swabey,6.0,21.0,2.0,4.0,14.0,10.0,3.0,7.0,4.0,2.0,0.0,0.0,2.3,3.4,3.0,0,0,2023,May,Tuesday,2022/2023,0.4093097913322633,0.27688603531300165,0.31380417335473515
League One,2023-05-03,Burton,Cambridge,1,0,HomeWin,1.0,0.0,HomeLead,A Haines,9.0,10.0,2.0,1.0,10.0,5.0,4.0,8.0,2.0,1.0,0.0,0.0,3.2,3.4,2.25,0,0,2023,May,Wednesday,2022/2023,0.29731830547998445,0.27982899339292655,0.42285270112708895
League One,2023-05-07,Barnsley,Peterboro,0,2,AwayWin,0.0,1.0,AwayLead,S Oldham,14.0,10.0,2.0,5.0,10.0,15.0,10.0,3.0,0.0,1.0,0.0,0.0,2.6,3.8,2.4,2,2,2023,May,Sunday,2022/2023,0.3613312202852615,0.24722662440570523,0.3914421553090333
League One,2023-05-07,Bristol Rvs,Bolton,2,3,AwayWin,1.0,1.0,Draw,W Finnie,12.0,14.0,6.0,5.0,13.0,14.0,5.0,8.0,1.0,3.0,0.0,0.0,2.9,3.6,2.3,1,2,2023,May,Sunday,2022/2023,0.32611264277274515,0.26270185112248917,0.4111855061047657
League One,2023-05-07,Burton,Milton Keynes Dons,0,0,Draw,0.0,0.0,Draw,S Stockbridge,5.0,31.0,2.0,6.0,13.0,10.0,3.0,12.0,1.0,1.0,0.0,0.0,3.6,3.5,2.05,1,1,2023,May,Sunday,2022/2023,0.2642238998342847,0.2717731541152642,0.46400294605045117
League One,2023-05-07,Cambridge,Forest Green,2,0,HomeWin,2.0,0.0,HomeLead,B Toner,12.0,5.0,3.0,0.0,8.0,13.0,7.0,2.0,0.0,2.0,0.0,0.0,1.44,4.33,7.5,0,0,2023,May,Sunday,2022/2023,0.6559254456657416,0.21813686876643598,0.1259376855678224
League One,2023-05-07,Cheltenham,Charlton,2,2,Draw,0.0,1.0,AwayLead,T Nield,20.0,16.0,7.0,6.0,7.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,2.45,3.75,2.6,2,1,2023,May,Sunday,2022/2023,0.3852612861799862,0.25170404030425764,0.3630346735157562
League One,2023-05-07,Exeter,Morecambe,3,2,HomeWin,0.0,0.0,Draw,C Brook,15.0,14.0,3.0,6.0,12.0,10.0,7.0,1.0,4.0,3.0,0.0,0.0,2.45,3.6,2.7,1,0,2023,May,Sunday,2022/2023,0.3864042933810376,0.26296958855098396,0.3506261180679786
League One,2023-05-07,Fleetwood Town,Ipswich,2,2,Draw,0.0,0.0,Draw,R Joyce,8.0,21.0,4.0,2.0,5.0,14.0,4.0,8.0,0.0,3.0,0.0,1.0,7.0,5.0,1.4,1,1,2023,May,Sunday,2022/2023,0.13513513513513511,0.1891891891891892,0.6756756756756757
League One,2023-05-07,Lincoln,Shrewsbury,1,0,HomeWin,0.0,0.0,Draw,A Haines,13.0,13.0,4.0,3.0,6.0,11.0,1.0,4.0,2.0,1.0,0.0,1.0,2.05,3.6,3.4,1,0,2023,May,Sunday,2022/2023,0.4603234298608499,0.26212861978187285,0.27754795035727714
League One,2023-05-07,Oxford,Accrington,1,2,AwayWin,1.0,0.0,HomeLead,S Allison,25.0,9.0,6.0,4.0,14.0,11.0,8.0,3.0,1.0,2.0,0.0,0.0,1.6,4.2,5.25,0,2,2023,May,Sunday,2022/2023,0.5932203389830508,0.22598870056497172,0.18079096045197737
League One,2023-05-07,Port Vale,Plymouth,1,3,AwayWin,1.0,2.0,AwayLead,S Mather,9.0,11.0,2.0,4.0,11.0,10.0,4.0,1.0,0.0,1.0,0.0,0.0,4.33,4.0,1.75,2,2,2023,May,Sunday,2022/2023,0.21945293518300807,0.23755780233560622,0.5429892624813857
League One,2023-05-07,Portsmouth,Wycombe,2,2,Draw,1.0,1.0,Draw,S Gill,21.0,8.0,9.0,5.0,5.0,16.0,10.0,1.0,1.0,1.0,0.0,0.0,2.05,3.6,3.4,1,1,2023,May,Sunday,2022/2023,0.4603234298608499,0.26212861978187285,0.27754795035727714
League One,2023-05-07,Sheffield Weds,Derby,1,0,HomeWin,1.0,0.0,HomeLead,L Doughty,18.0,10.0,4.0,6.0,10.0,8.0,2.0,6.0,3.0,2.0,0.0,1.0,2.55,3.5,2.6,0,0,2023,May,Sunday,2022/2023,0.36909349016426696,0.26891097140539444,0.36199553843033866
Premier League,2023-08-11,Burnley,Man City,0,3,AwayWin,0.0,2.0,AwayLead,C Pawson,6.0,17.0,1.0,8.0,11.0,8.0,6.0,5.0,0.0,0.0,1.0,0.0,8.0,5.5,1.33,2,2,2023,August,Friday,2023/2024,0.11806956662093454,0.17173755144863206,0.7101928819304333
Premier League,2023-08-12,Arsenal,Nott'm Forest,2,1,HomeWin,2.0,0.0,HomeLead,M Oliver,15.0,6.0,7.0,2.0,12.0,12.0,8.0,3.0,2.0,2.0,0.0,0.0,1.18,7.0,15.0,0,0,2023,August,Saturday,2023/2024,0.8017715332926084,0.13515577275503968,0.06307269395235185
Premier League,2023-08-12,Bournemouth,West Ham,1,1,Draw,0.0,0.0,Draw,P Bankes,14.0,16.0,5.0,3.0,9.0,14.0,10.0,4.0,1.0,4.0,0.0,0.0,2.7,3.4,2.55,1,1,2023,August,Saturday,2023/2024,0.35051546391752575,0.27835051546391754,0.3711340206185567
Premier League,2023-08-12,Brighton,Luton,4,1,HomeWin,1.0,0.0,HomeLead,D Coote,27.0,9.0,12.0,3.0,11.0,12.0,6.0,7.0,2.0,2.0,0.0,0.0,1.33,5.5,9.0,0,0,2023,August,Saturday,2023/2024,0.7196336410554626,0.17402049865523006,0.10634586028930725
Premier League,2023-08-12,Everton,Fulham,0,1,AwayWin,0.0,0.0,Draw,S Attwell,19.0,9.0,9.0,2.0,12.0,6.0,10.0,4.0,0.0,2.0,0.0,0.0,2.2,3.4,3.3,1,2,2023,August,Saturday,2023/2024,0.43220338983050843,0.2796610169491525,0.288135593220339
Premier League,2023-08-12,Sheffield United,Crystal Palace,0,1,AwayWin,0.0,0.0,Draw,J Brooks,8.0,24.0,1.0,8.0,18.0,11.0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,3.3,2.38,1,2,2023,August,Saturday,2023/2024,0.31549771029163654,0.28681610026512416,0.39768618944323936
Premier League,2023-08-12,Newcastle,Aston Villa,5,1,HomeWin,2.0,1.0,HomeLead,A Madley,17.0,16.0,13.0,6.0,12.0,17.0,6.0,5.0,4.0,4.0,0.0,0.0,1.75,3.75,4.6,0,0,2023,August,Saturday,2023/2024,0.5413887799136916,0.2526480972930561,0.20596312279325227
Premier League,2023-08-13,Brentford,Tottenham,2,2,Draw,2.0,2.0,Draw,R Jones,11.0,18.0,6.0,6.0,12.0,13.0,3.0,6.0,1.0,4.0,0.0,0.0,2.75,3.4,2.45,1,1,2023,August,Sunday,2023/2024,0.3411487662537115,0.2759291491757961,0.3829220845704924
Premier League,2023-08-13,Chelsea,Liverpool,1,1,Draw,1.0,1.0,Draw,A Taylor,10.0,13.0,4.0,1.0,5.0,12.0,4.0,4.0,3.0,3.0,0.0,0.0,2.9,3.4,2.38,1,1,2023,August,Sunday,2023/2024,0.3255813953488372,0.27770177838577287,0.39671682626538984
Premier League,2023-08-14,Man United,Wolves,1,0,HomeWin,0.0,0.0,Draw,S Hooper,15.0,23.0,3.0,6.0,14.0,10.0,8.0,7.0,2.0,3.0,0.0,0.0,1.33,5.5,9.0,1,0,2023,August,Monday,2023/2024,0.7196336410554626,0.17402049865523006,0.10634586028930725
Premier League,2023-08-18,Nott'm Forest,Sheffield United,2,1,HomeWin,1.0,0.0,HomeLead,P Bankes,16.0,7.0,4.0,3.0,5.0,9.0,6.0,7.0,2.0,3.0,0.0,0.0,1.95,3.4,4.0,0,0,2023,August,Friday,2023/2024,0.48519443453442745,0.27827327863003926,0.23653228683553335
Premier League,2023-08-19,Fulham,Brentford,0,3,AwayWin,0.0,1.0,AwayLead,D Bond,10.0,17.0,2.0,8.0,13.0,12.0,5.0,5.0,2.0,2.0,1.0,0.0,2.7,3.3,2.63,2,2,2023,August,Saturday,2023/2024,0.3515188335358444,0.28760631834750905,0.3608748481166464
Premier League,2023-08-19,Liverpool,Bournemouth,3,1,HomeWin,2.0,1.0,HomeLead,T Bramall,26.0,13.0,10.0,5.0,11.0,13.0,10.0,2.0,1.0,3.0,1.0,0.0,1.2,7.0,13.0,0,0,2023,August,Saturday,2023/2024,0.7913043478260869,0.13565217391304346,0.07304347826086957
Premier League,2023-08-19,Wolves,Brighton,1,4,AwayWin,0.0,1.0,AwayLead,A Madley,16.0,16.0,5.0,8.0,14.0,11.0,5.0,3.0,3.0,6.0,1.0,0.0,4.0,3.8,1.85,2,2,2023,August,Saturday,2023/2024,0.23725953425582186,0.249746878164023,0.5129935875801553
Premier League,2023-08-19,Tottenham,Man United,2,0,HomeWin,0.0,0.0,Draw,M Oliver,17.0,22.0,6.0,6.0,9.0,8.0,5.0,6.0,1.0,3.0,0.0,0.0,2.8,3.6,2.38,1,0,2023,August,Saturday,2023/2024,0.33849557522123896,0.26327433628318586,0.39823008849557523
Premier League,2023-08-19,Man City,Newcastle,1,0,HomeWin,1.0,0.0,HomeLead,R Jones,14.0,7.0,4.0,1.0,12.0,11.0,3.0,0.0,1.0,5.0,0.0,0.0,1.67,4.0,5.0,0,0,2023,August,Saturday,2023/2024,0.5709391949757351,0.2383671139023694,0.19069369112189552
Premier League,2023-08-20,Aston Villa,Everton,4,0,HomeWin,2.0,0.0,HomeLead,A Taylor,13.0,9.0,7.0,2.0,8.0,12.0,7.0,6.0,3.0,4.0,0.0,0.0,1.7,4.0,4.5,0,0,2023,August,Sunday,2023/2024,0.5546995377503853,0.2357473035439137,0.20955315870570107
Premier League,2023-08-20,West Ham,Chelsea,3,1,HomeWin,1.0,1.0,Draw,J Brooks,12.0,17.0,6.0,4.0,12.0,9.0,3.0,9.0,2.0,3.0,1.0,0.0,3.75,3.5,2.0,1,0,2023,August,Sunday,2023/2024,0.25339366515837103,0.27149321266968324,0.4751131221719457
Premier League,2023-08-21,Crystal Palace,Arsenal,0,1,AwayWin,0.0,0.0,Draw,D Coote,14.0,14.0,2.0,3.0,14.0,10.0,1.0,8.0,2.0,1.0,0.0,1.0,5.5,4.0,1.6,1,2,2023,August,Monday,2023/2024,0.17204301075268816,0.23655913978494622,0.5913978494623655
Premier League,2023-08-25,Chelsea,Luton,3,0,HomeWin,1.0,0.0,HomeLead,R Jones,19.0,11.0,8.0,1.0,15.0,12.0,6.0,4.0,2.0,3.0,0.0,0.0,1.29,5.5,11.0,0,0,2023,August,Friday,2023/2024,0.7397444519166108,0.17350369872225962,0.08675184936112981
Premier League,2023-08-26,Bournemouth,Tottenham,0,2,AwayWin,0.0,1.0,AwayLead,T Robinson,11.0,17.0,3.0,6.0,18.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,3.8,3.75,1.91,2,2,2023,August,Saturday,2023/2024,0.24982124483353968,0.25315219476465356,0.49702656040180676
Premier League,2023-08-26,Arsenal,Fulham,2,2,Draw,0.0,1.0,AwayLead,P Tierney,19.0,8.0,11.0,3.0,6.0,5.0,8.0,3.0,0.0,3.0,0.0,1.0,1.2,7.0,13.0,2,1,2023,August,Saturday,2023/2024,0.7913043478260869,0.13565217391304346,0.07304347826086957
Premier League,2023-08-26,Brentford,Crystal Palace,1,1,Draw,1.0,0.0,HomeLead,P Bankes,12.0,15.0,1.0,5.0,9.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,2.15,3.4,3.5,0,1,2023,August,Saturday,2023/2024,0.44510940714419295,0.2814662427529456,0.27342435010286137
Premier League,2023-08-26,Everton,Wolves,0,1,AwayWin,0.0,0.0,Draw,C Pawson,15.0,11.0,7.0,2.0,10.0,14.0,7.0,0.0,3.0,4.0,0.0,0.0,2.3,3.3,3.2,1,2,2023,August,Saturday,2023/2024,0.41395531164249316,0.2885143081144649,0.2975303802430419
Premier League,2023-08-26,Man United,Nott'm Forest,3,2,HomeWin,1.0,2.0,AwayLead,S Attwell,18.0,9.0,9.0,4.0,13.0,11.0,11.0,3.0,4.0,4.0,0.0,1.0,1.3,6.0,8.0,2,0,2023,August,Saturday,2023/2024,0.7250755287009064,0.1570996978851964,0.1178247734138973
Premier League,2023-08-26,Brighton,West Ham,1,3,AwayWin,0.0,1.0,AwayLead,A Taylor,25.0,12.0,10.0,3.0,10.0,9.0,17.0,4.0,1.0,3.0,0.0,0.0,1.53,4.75,5.25,2,2,2023,August,Saturday,2023/2024,0.619757688723206,0.1996272134203169,0.18061509785647717
Premier League,2023-08-27,Burnley,Aston Villa,1,3,AwayWin,0.0,2.0,AwayLead,M Salisbury,9.0,16.0,2.0,6.0,12.0,11.0,4.0,6.0,2.0,0.0,0.0,0.0,3.4,3.4,2.15,2,2,2023,August,Sunday,2023/2024,0.2792207792207792,0.2792207792207792,0.44155844155844154
